#pageid,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
46037,3571,4.46375,43.75,9.81628303781,0.0,6.80810984139,0,1,3476,12.5213710879,19.0760059613,0.0,1,11.2812006782,44.1132637854,40,55.8867362146,800,225,0.2813,3.5556,3,0.375,0,9.56968825086,50.8430168192,11.6616989568,13.1079534049,8,2,0.25,504,0.388971684054,172,38,0.165662650602,0.0866574965612,45.4375437209,0.0,31.7436661699,176,29,81.5612,39.0433,41.3488093008,0.447093889717,373,55.5886736215,0.000002,13,3.76923076923,36.7346938776,0.298062593145,0.0,0.0,0,0.0,2.93023255814,9,1.125,1,0.0135542168675,56.25,8,62.625,0.0,12.2448979592,0.0,0.0,8.16326530612,16.3265306122,10.2040816327,49,13.693877551,55.1020408163,0,1,5.73399,12.8709,11.8525333628,39.4932935917,0,44.6734,0,0,57.3492,1127,0,101,5.51415797317,0,1.19225037258,671,5.18032786885,1.67958271237,yes
46043,3571,5.67726550079,40.8585055644,11.16651723,0.0,6.0408773149,0,2,10055,10.60355127,14.8165569144,0.0,0,10.9361762214,39.7460018815,35,60.2539981185,629,238,0.3784,2.6429,4,0.666666666667,0,11.2977204103,50.8270387436,11.4063969897,14.1829334454,12,0,0.0,1639,0.312323612418,126,15,0.0714285714286,0.0203798054655,43.7828274987,19.4174757282,23.1420507996,1461,62,341,39.0433,36.5097741965,0.0940733772342,1218,57.2906867357,0.000009,29,3.55172413793,37.8640776699,0.470366886171,0.0,0.0,0,0.0,13.0079365079,3,0.25,0,0.00142857142857,59.1414944356,6,332.166666667,1.0,12.6213592233,0.0,0.0,10.6796116505,11.6504854369,0.970873786408,103,20.640776699,31.067961165,0,1,131,12.8709,12.5784953315,40.0282220132,6,211.5,0.0,0,57.3492,3394,0,13,2.96331138288,0,1.03480714958,2126,4.72953904045,1.59642521167,yes
13375,3897,26.3310810811,25.6756756757,7.30835991678,0.0,7.45844151262,0,1,1999,10.2293932039,17.2330097087,0.0,53,10.9656055756,42.7184466019,10,57.2815533981,148,65,0.4392,2.2769,2,0.25,3,8.61978918169,54.2292330097,12.0995145631,11.6017753121,8,0,0.0,115,0.381067961165,210,10,0.243107769424,0.482233502538,41.3830790569,2.85714285714,29.6116504854,124,40,81.5612,39.0433,51.2032535368,0.0,217,52.6699029126,0.000001,8,4.375,28.5714285714,0.242718446602,0.0,0.0,0,0.0,0.547619047619,3,0.375,1,0.00751879699248,74.3243243243,8,38.5,0.0,17.1428571429,0.0,0.0,0.0,11.4285714286,0.0,35,11.7714285714,71.4285714286,0,1,5.73399,12.8709,10.8010988237,43.4466019417,0,44.6734,0,0,57.3492,685,0,80,6.31067961165,0,0.970873786408,412,4.85194174757,1.66262135922,yes
13377,3490,11.4426229508,40.6557377049,10.5272879684,0.0,7.06079038067,0,1,1788,13.2275739645,24.8520710059,0.0,59,10.9687019724,42.0118343195,19,57.9881656805,305,100,0.3279,3.0500,5,1.25,0,11.3380029586,38.8587598619,12.5,15.5741617357,4,0,0.0,175,0.423076923077,128,7,0.0776119402985,0.00887573964497,48.9945759369,0.0,34.9112426036,231,27,81.5612,39.0433,38.542765286,0.295857988166,169,50.0,0.000001,6,4.0,45.8333333333,0.0,0.0,0.0,0,0.0,1.3671875,6,1.5,1,0.0179104477612,59.3442622951,4,74.75,0.0,25.0,4.16666666667,0.0,12.5,8.33333333333,0.0,24,14.0833333333,50.0,0,1,5.73399,12.8709,13.246950766,40.8284023669,0,44.6734,0,0,57.3492,614,0,33,4.73372781065,0,0.295857988166,338,5.2899408284,1.81656804734,yes
13381,3897,52.6621621622,25.6756756757,9.76280474649,0.0,7.50837765156,0,1,1114,13.4303883495,23.3009708738,0.0,96,10.9493871629,42.7184466019,7,57.2815533981,74,29,0.3919,2.5517,2,0.5,1,10.697605178,38.7499568501,12.572815534,13.8981661273,4,0,0.0,138,0.364077669903,119,1,0.113861386139,0.2,45.4250269687,0.0,33.9805825243,73,27,81.5612,39.0433,41.3846871629,0.0,102,49.5145631068,0.000001,6,3.0,33.3333333333,0.0,0.0,0.0,0,0.0,1.15966386555,1,0.25,1,0.0049504950495,74.3243243243,4,32.25,0.0,55.5555555556,0.0,0.0,0.0,11.1111111111,0.0,18,11.4444444444,77.7777777778,0,1,5.73399,12.8709,11.94427191,36.8932038835,0,44.6734,0,0,57.3492,381,0,29,3.39805825243,0,0.970873786408,206,5.40776699029,1.84951456311,yes
111709,3365,67.3,8.0,6.5144047619,0.0,8.5960945873,0,2,1430,8.65301587302,15.873015873,0.0,92,9.65108730159,33.9682539683,3,66.0317460317,50,27,0.5400,1.8519,4,1.0,0,5.52430555556,78.833125,12.8571428571,11.5992063492,4,0,0.0,51,0.330158730159,66,2,0.0964285714286,5.69902,30.9027777778,8.33333333333,17.7777777778,229,35,81.5612,39.0433,54.4777857143,0.0,150,47.619047619,0.000000,7,3.42857142857,25.0,0.0,0.0,0.0,0,0.0,0.772727272727,1,0.25,1,0.00357142857143,92.0,4,64.25,0.0,29.1666666667,0.0,0.0,16.6666666667,0.0,4.16666666667,24,13.125,70.8333333333,0,1,5.73399,12.8709,10.9056941504,48.253968254,0,44.6734,0,0,57.3492,427,0,75,8.25396825397,0,0.31746031746,315,4.53968253968,1.35555555556,yes
95079,3384,12.0857142857,28.2142857143,8.93771942637,0.0,7.31754901461,0,5,4487,11.7264446953,17.2686230248,0.0,45,10.8945985526,41.8735891648,6,58.1264108352,280,84,0.3000,3.3333,15,1.36363636364,0,8.5898904528,56.6841876909,12.4153498871,12.1192139158,20,18,1.63636363636,444,0.395033860045,349,16,0.315337423313,0.407913669065,38.4244456248,8.82352941176,25.39503386,269,41,39,0,44.8016809189,0.112866817156,448,50.5643340858,0.000002,17,4.0,17.6470588235,0.451467268623,0.0,0.0,0,0.0,1.27220630372,7,0.35,1,0.00858895705521,71.7857142857,11,67.5454545455,0.727272727273,23.5294117647,0.0,0.0,20.5882352941,10.2941176471,1.47058823529,68,13.0294117647,64.7058823529,0,1,0,0,11.2158383626,40.4063205418,8,6.125,0.125,1,0.0,1434,0,86,4.74040632054,0,0.451467268623,886,5.06433408578,1.61851015801,yes
46205,3827,37.5196078431,26.4705882353,11.5645134384,0.0,7.19434731202,0,3,1238,11.9181526104,17.6706827309,0.0,37,10.0401050664,34.5381526104,4,65.4618473896,102,53,0.5196,1.9245,1,0.333333333333,1,11.404497992,47.4131232623,10.9036144578,14.7298115539,3,0,0.0,195,0.429718875502,173,8,0.198380566802,0.0389105058366,45.6598702502,23.0769230769,26.5060240964,13,37,81.5612,39.0433,34.8045199259,0.0,151,60.6425702811,0.000001,5,2.6,46.1538461538,0.401606425703,0.0,0.0,0,0.0,1.12716763006,2,0.666666666667,1,0.0080971659919,73.5294117647,3,4.33333333333,0.0,0.0,0.0,0.0,23.0769230769,7.69230769231,0.0,13,19.1538461538,38.4615384615,0,2,5.73399,12.8709,13.0766294731,36.546184739,0,44.6734,0,0,57.3492,412,0,25,4.41767068273,0,1.60642570281,249,4.9718875502,1.6546184739,yes
72462,3428,10.8481012658,32.9113924051,13.4884660661,0.0,5.73145013113,0,4,7394,14.8153037037,24.962962963,0.0,35,11.5942315315,44.6666666667,21,55.3333333333,316,97,0.3070,3.2577,9,1.8,0,14.0497537538,26.8261081081,12.6,17.2824824825,18,1,0.2,317,0.304444444444,344,33,0.123780945236,0.0606060606061,53.2062062062,18.9189189189,34.962962963,549,53,206,132,27.0564659459,0.222222222222,666,49.3333333333,0.000003,22,3.36363636364,43.2432432432,0.444444444444,0.0,0.0,0,0.0,0.921511627907,7,0.388888888889,1,0.00525131282821,67.0886075949,5,254.4,1.8,17.5675675676,0.0,0.0,2.7027027027,18.9189189189,0.0,74,18.2432432432,43.2432432432,0,1,60,0,14.6885252116,42.1481481481,9,130.777777778,0.444444444444,4,95.5,2577,0,35,4.74074074074,0,1.18518518519,1350,5.47703703704,1.90888888889,yes
40480,3600,7.36196319018,45.3987730061,11.3662495072,0.0,6.06750971173,0,7,6408,12.9869692058,21.4748784441,0.0,0,11.5268874195,44.7325769854,27,55.2674230146,489,159,0.3252,3.0755,30,3.0,3,11.7499802882,40.5223172281,12.4513776337,15.2602216479,12,3,0.3,169,0.380064829822,70,6,0.0829909613804,0.0145748987854,48.8474747032,8.10810810811,32.1717990276,270,112,92,39.0433,35.4000164265,0.405186385737,621,50.3241491086,0.000001,28,2.64285714286,29.7297297297,0.32414910859,0.0,0.0,0,0.0,2.41428571429,20,1.66666666667,0,0.0164338537387,54.6012269939,10,113.3,0.2,18.9189189189,0.0,0.0,13.5135135135,9.45945945946,2.7027027027,74,16.6756756757,51.3513513514,0,1,89,12.8709,13.3649617671,39.1410048622,2,90.5,0.0,0,57.3492,2179,0,45,2.43111831442,0,0.405186385737,1234,5.19286871961,1.76580226904,yes
13525,3854,2.77865897621,31.7231434751,14.0701759843,0.0,5.02313924545,0,5,39249,13.0636388562,21.3213213213,0.0,0,11.5815593211,43.1779605693,147,56.8220394307,1387,365,0.2632,3.8000,37,4.625,13,13.9493373983,35.5320743618,11.9330199765,17.6193297155,25,0,0.0,2179,0.217391304348,649,34,0.076404494382,0.14185520362,54.0496299422,26.706231454,31.3226269748,4757,77,1072,552,25.0893431606,0.248074161118,4119,53.7798668233,0.000018,86,3.91860465116,51.3353115727,0.248074161118,0.0,0.0,0,0.0,3.35747303544,68,2.72,1,0.00898876404494,68.2768565249,8,894.625,1.5,21.3649851632,1.18694362018,0.0,14.5400593472,10.9792284866,3.26409495549,337,22.7270029674,28.7833827893,0,1,218,0,15.0569863515,42.4990207599,12,578.416666667,0.416666666667,5,342.0,13420,0,54,3.79945162554,0,0.509204857031,7659,5.12455934195,1.75218696958,yes
13578,3813,3.53055555556,40.0925925926,11.0665779933,0.0,6.82210241285,0,29,16127,11.775524454,17.7483851123,0.0,10,10.5456079488,38.0190710551,78,61.9809289449,1080,340,0.3148,3.1765,31,4.42857142857,6,10.9806551657,48.8670343697,11.1319593971,14.4049720224,14,0,0.0,357,0.296216548754,145,27,0.0836715579145,0.0557193396226,45.2711196901,11.2359550562,27.0070747462,2904,53,836,39.0433,36.7209779221,0.21531836358,1922,59.1202706859,0.000003,40,4.45,31.4606741573,0.307597662258,0.0,0.0,1,0.561797752809,2.46206896552,40,2.85714285714,3,0.012488292226,59.9074074074,7,449.571428571,1.0,5.05617977528,0.0,0.0,33.1460674157,22.4719101124,1.12359550562,178,18.2640449438,42.1348314607,0,1,247,12.8709,12.8613990392,44.1710243002,7,411.714285714,0.0,0,57.3492,5358,0,62,2.82989849277,0,0.676714856967,3251,4.96062749923,1.64810827438,yes
46371,3569,2.08104956268,47.8134110787,12.7950649351,0.0,5.57231929437,0,3,2413,13.4046969697,17.7489177489,0.0,4,11.5976852814,44.3722943723,90,55.6277056277,1715,425,0.2478,4.0353,5,1.66666666667,4,12.8867640693,36.957288961,12.1753246753,14.7995670996,3,0,0.0,376,0.400432900433,244,6,0.374179431072,0.474358974359,50.6352813853,12.5,31.3852813853,251,70,81.5612,39.0433,29.9024415584,0.0,241,52.1645021645,0.000002,12,2.0,62.5,0.21645021645,0.0,0.0,0,0.0,1.54098360656,2,0.666666666667,1,0.00437636761488,52.1865889213,3,109.666666667,0.0,29.1666666667,0.0,0.0,8.33333333333,4.16666666667,4.16666666667,24,19.25,45.8333333333,0,1,5.73399,12.8709,13.1242283657,40.0432900433,0,44.6734,0,0,57.3492,821,0,120,4.329004329,0,1.08225108225,462,5.22294372294,1.77705627706,yes
13606,3811,3.17054908486,39.9334442596,11.7334669897,0.0,6.64837286311,0,3,6308,11.9197795276,19.3700787402,0.0,22,10.5113163537,37.4015748031,286,62.5984251969,1202,320,0.2662,3.7563,9,1.28571428571,1,12.5266929134,40.0525953967,11.5433070866,15.5634161114,9,0,0.0,750,0.224409448819,71,57,0.0857142857143,0.0939189189189,48.6723198062,10.7692307692,29.1338582677,363,53,51,39.0433,34.1607754088,0.314960629921,716,56.3779527559,0.000009,30,2.16666666667,41.5384615385,0.0,0.0,0.0,0,0.0,10.5633802817,7,0.777777777778,1,0.00555555555556,60.0665557404,7,147.0,0.285714285714,20.0,3.07692307692,0.0,32.3076923077,6.15384615385,3.07692307692,65,19.5384615385,36.9230769231,0,1,0,12.8709,13.6554428129,48.031496063,2,30.5,0.0,0,57.3492,2206,2,39,4.17322834646,0,1.25984251969,1270,4.96692913386,1.73700787402,yes
13629,3805,10.8714285714,40.2857142857,7.52799672489,0.0,8.32298342795,0,4,1060,9.36768558952,12.2270742358,0.0,43,9.72465327511,34.0611353712,6,65.9388646288,350,143,0.4086,2.4476,2,1.0,1,7.97528111354,63.3759347707,10.3711790393,10.6158296943,2,0,0.0,205,0.484716157205,35,20,0.371179039301,0.0803212851406,34.3998362445,6.25,20.0873362445,0,40,81.5612,39.0433,50.5274465066,0.436681222707,147,64.192139738,0.000001,5,3.2,50.0,0.0,0.0,0.0,0,0.0,5.85714285714,2,1.0,1,0.00873362445415,59.7142857143,2,0.0,0.0,6.25,0.0,0.0,25.0,31.25,0.0,16,14.3125,62.5,0,1,5.73399,12.8709,10.2456883731,44.1048034934,0,44.6734,0,0,57.3492,349,0,32,5.6768558952,0,1.31004366812,229,4.6288209607,1.52401746725,yes
111942,3365,56.0833333333,28.3333333333,8.13126650352,0.0,8.43272822874,0,4,4677,9.69105682951,14.2572283151,0.0,13,9.47518495121,32.2033898305,10,67.7966101695,60,31,0.5167,1.9355,5,0.625,0,7.31328877005,69.6974137436,12.7467597208,11.7816792048,8,0,0.0,41,0.357926221336,54,3,0.0439330543933,5.69902,36.3335599263,12.1212121212,21.1365902293,579,39,81.5612,39.0433,48.1903039669,0.299102691924,485,48.3549351944,0.000000,17,3.88235294118,37.8787878788,0.0997008973081,0.0,0.0,0,0.0,0.759259259259,1,0.125,1,0.0010460251046,71.6666666667,8,112.5,0.0,19.696969697,1.51515151515,0.0,12.1212121212,4.54545454545,4.54545454545,66,15.196969697,57.5757575758,0,1,5.73399,12.8709,11.0622577483,46.3609172483,0,44.6734,0,0,57.3492,1443,0,75,5.98205383848,0,0.797607178465,1003,4.6630109671,1.43868394816,yes
144806,3345,19.3352601156,19.6531791908,10.4354923414,0.0,6.9918048505,0,22,2205,10.9777899344,12.6914660832,0.0,33,10.382378372,36.9803063457,28,63.0196936543,173,63,0.3642,2.7460,6,1.5,0,10.1816507659,54.623907221,12.1225382932,12.3885864333,4,0,0.0,45,0.385120350109,50,2,0.218468468468,5.69902,46.507571116,16.0,28.227571116,214,55,81.5612,39.0433,39.2401480088,0.437636761488,240,52.5164113786,0.000000,11,2.27272727273,40.0,0.0,0.0,0.0,0,0.0,0.9,9,2.25,1,0.0202702702703,80.3468208092,4,101.25,0.0,4.0,0.0,0.0,12.0,48.0,4.0,25,18.28,44.0,0,1,5.73399,12.8709,11.3426614458,43.3260393873,0,44.6734,0,0,57.3492,722,0,44,3.5010940919,0,0.218818380744,457,4.8249452954,1.57986870897,yes
144823,3345,71.170212766,12.7659574468,12.7513022237,0.0,4.64338327736,0,3,3973,10.5572759434,23.1132075472,0.0,7,11.7277418598,43.6320754717,2,56.3679245283,47,24,0.5106,1.9583,3,0.375,1,12.783671159,46.563754717,11.9693396226,18.9367115903,8,0,0.0,161,0.176886792453,122,5,0.0777777777778,0.00606796116505,52.6483827493,42.8571428571,28.4198113208,264,53,81.5612,39.0433,30.4698778976,0.471698113208,454,53.5377358491,0.000001,27,1.2962962963,54.2857142857,0.0,0.0,0.0,0,0.0,1.31967213115,0,0.0,1,0.0,87.2340425532,8,86.875,0.0,28.5714285714,0.0,0.0,11.4285714286,11.4285714286,5.71428571429,35,24.2285714286,28.5714285714,0,1,5.73399,12.8709,15.9614813968,45.2830188679,0,44.6734,0,0,57.3492,1360,0,33,5.54245283019,0,0.0,848,4.68514150943,1.60377358491,yes
62368,3459,7.53594771242,32.6797385621,9.35032072269,0.0,7.70832099249,0,14,11110,10.1753917831,14.9089368911,0.0,11,9.8549363968,33.9686573486,72,66.0313426514,459,166,0.3617,2.7651,11,2.2,2,9.80818087103,55.4377100511,11.5438373571,12.8570054134,8,0,0.0,46,0.298178737823,86,5,0.0558441558442,0.0017248814144,41.0794046813,9.48905109489,23.845828039,1663,53,388,39.0433,43.4872079411,0.550614146548,1331,56.3744176197,0.000000,27,5.07407407407,45.2554744526,0.169419737399,0.0,0.0,0,0.0,0.53488372093,21,2.625,1,0.00909090909091,67.3202614379,5,426.0,0.6,24.0875912409,0.729927007299,0.0,13.8686131387,18.2481751825,4.3795620438,137,17.2335766423,48.1751824818,0,1,94,12.8709,11.779538255,45.7009741635,3,375.666666667,0.0,0,57.3492,3737,0,45,4.19313850064,0,0.550614146548,2361,4.70563320627,1.58280389665,yes
13763,3763,73.7843137255,25.4901960784,14.2001687117,0.0,4.51253590798,0,10,1761,14.5444478528,22.0858895706,0.0,136,12.4452288344,49.3865030675,5,50.6134969325,51,20,0.3922,2.5500,2,0.4,0,13.6396855828,33.5629639571,12.5,16.9843558282,6,0,0.0,23,0.51226993865,15,2,0.090625,0.267734553776,53.8105828221,25.0,33.4355828221,237,78,0,39.0433,24.3851134969,0.613496932515,163,50.0,0.000000,6,2.66666666667,6.25,1.22699386503,0.0,0.0,0,0.0,1.53333333333,0,0.0,1,0.0,74.5098039216,5,60.4,0.2,0.0,0.0,0.0,0.0,31.25,6.25,16,20.375,43.75,0,1,0,12.8709,14.6189500386,38.3435582822,1,0.0,0.0,0,57.3492,588,0,17,1.53374233129,0,0.613496932515,326,5.4018404908,1.8036809816,yes
13770,3756,0.838767306833,54.3546225994,9.55965795662,0.0,7.15768949213,0,6,5703,10.2932698675,13.1622516556,0.0,5,10.347682268,37.0033112583,203,62.9966887417,4478,875,0.1954,5.1177,8,0.8,3,10.2565346962,52.7106747289,11.0099337748,12.267799213,11,0,0.0,1047,0.375,117,15,0.13025210084,0.316219369895,40.2721470391,13.0434782609,22.7649006623,538,52,335,39.0433,42.6735861407,0.0,724,59.9337748344,0.000006,20,3.45,31.884057971,0.413907284768,0.0,0.0,0,0.0,8.94871794872,5,0.454545454545,1,0.00420168067227,45.6453774006,10,105.4,0.1,14.4927536232,1.44927536232,0.0,15.9420289855,13.0434782609,7.24637681159,69,17.5072463768,43.4782608696,0,1,335,12.8709,11.3144714073,45.1158940397,1,335.0,0.0,0,57.3492,1947,0,40,3.06291390728,0,0.413907284768,1208,4.72102649007,1.61175496689,yes
112087,3365,30.871559633,22.0183486239,8.46764936675,0.0,8.02771869478,0,4,4091,10.1397334878,15.0637311703,0.0,62,9.87645329227,34.7624565469,4,65.2375434531,109,49,0.4495,2.2245,9,1.28571428571,0,7.00975422333,71.7727582281,12.6998841251,12.081632819,7,0,0.0,1237,0.332560834299,301,4,0.0517879161529,0.0,38.1994470533,8.77192982456,23.0590961761,344,37,81.5612,39.0433,46.8437331422,0.463499420626,420,48.6674391657,0.000002,16,3.5625,35.0877192982,0.347624565469,0.0,0.0,0,0.0,4.1096345515,5,0.714285714286,1,0.00616522811344,77.9816513761,7,110.0,0.0,29.8245614035,0.0,0.0,8.77192982456,10.5263157895,1.75438596491,57,15.1403508772,61.4035087719,0,1,5.73399,12.8709,11.2717019187,43.1054461182,0,44.6734,0,0,57.3492,1221,0,81,5.79374275782,0,0.579374275782,863,4.74044032445,1.41483198146,yes
112089,3365,21.4331210191,37.5796178344,9.96958803798,0.0,7.63960965089,0,4,5054,11.0377137368,16.7146974063,0.0,92,9.943471191,34.5821325648,3,65.4178674352,157,53,0.3376,2.9623,15,2.14285714286,0,8.82791767059,62.1664685596,12.65129683,13.5121084707,7,1,0.142857142857,49,0.341978866475,307,3,0.0484848484848,0.00402414486922,41.5612510039,14.7540983607,24.4956772334,453,46,81.5612,39.0433,41.0031935088,0.0,510,48.9913544669,0.000000,15,4.06666666667,34.4262295082,0.28818443804,0.0,0.0,0,0.0,0.159609120521,2,0.285714285714,1,0.0020202020202,62.4203821656,7,135.285714286,0.0,26.2295081967,0.0,0.0,14.7540983607,14.7540983607,1.6393442623,61,17.0655737705,55.737704918,0,1,5.73399,12.8709,12.2506091957,43.6119116234,0,44.6734,0,0,57.3492,1567,0,82,4.99519692603,0,0.768491834774,1041,4.85494716619,1.50528338136,yes
13790,3751,3.79271991911,46.1071789687,10.8485725325,0.0,5.74976267649,0,3,17860,10.3653704677,15.0551760378,0.0,16,11.2673511267,41.9337887546,88,58.0662112454,989,268,0.2710,3.6903,12,1.5,0,10.9591552039,52.7417147847,11.5501839201,14.1632468857,33,3,0.375,208,0.176037834997,126,32,0.0499060906896,0.019726459758,44.9456894686,20.8556149733,24.5927482922,1383,58,310,39.0433,37.7556012797,2.10194429848,2144,56.3321071992,0.000004,66,2.83333333333,51.3368983957,0.26274303731,0.0,0.0,0,0.0,1.65079365079,7,0.212121212121,1,0.00187818620875,53.8928210313,8,456.875,3.125,14.9732620321,1.06951871658,0.0,21.3903743316,10.1604278075,4.8128342246,187,20.3529411765,32.0855614973,0,1,24,12.8709,12.5877595761,42.5643720441,25,125.24,0.0,0,57.3492,6003,0,26,4.51918024172,0,1.57645822386,3806,4.69259064635,1.57724645297,yes
56921,3871,12.4870967742,40.6451612903,13.0037601847,0.0,4.95743707985,0,1,5593,13.9174619772,28.2319391635,0.0,21,12.2681478544,48.7642585551,17,51.2357414449,310,124,0.4000,2.5000,6,1.0,0,14.2035388376,26.689743346,13.0275665399,18.8070613797,6,1,0.166666666667,139,0.364068441065,192,11,0.0697674418605,0.0245746691871,51.2001629549,12.5,32.4144486692,692,68,81.5612,39.0433,29.0331531776,0.665399239544,489,46.4828897338,0.000001,14,4.0,23.2142857143,0.190114068441,0.0,0.0,0,0.0,0.723958333333,2,0.333333333333,2,0.00193798449612,59.3548387097,6,166.333333333,0.0,12.5,0.0,0.0,33.9285714286,3.57142857143,3.57142857143,56,18.7857142857,46.4285714286,0,1,5.73399,12.8709,15.6137679881,38.4030418251,0,44.6734,0,0,57.3492,2003,0,36,1.52091254753,0,0.190114068441,1052,5.31653992395,1.90399239544,yes
13865,3749,18.4679802956,48.275862069,10.4785883479,0.0,7.21303526534,0,4,2668,7.42631415241,6.84292379471,0.0,39,9.16058005742,27.2161741835,4,72.7838258165,203,67,0.3300,3.0299,4,0.8,0,9.76386469673,69.1086969135,9.50233281493,12.6294772102,5,0,0.0,31,0.385692068429,30,1,0.0561797752809,0.0107033639144,39.5052637875,34.6153846154,14.7744945568,236,78,81.5612,39.0433,39.5771976313,0.0,450,69.9844479005,0.000000,44,0.590909090909,34.6153846154,0.311041990669,0.0,0.0,0,0.0,1.03333333333,3,0.6,0,0.00481540930979,51.724137931,5,76.0,0.0,23.0769230769,3.84615384615,0.0,0.0,23.0769230769,0.0,26,24.7307692308,38.4615384615,0,1,5.73399,12.8709,10.1252530319,45.2566096423,0,44.6734,0,0,57.3492,856,0,16,3.26594090202,0,0.466562986003,643,4.14930015552,1.33125972006,yes
79420,3411,35.9052631579,42.1052631579,4.99931623932,0.0,8.67806802991,0,3,456,7.42923076923,12.5,0.0,5,9.8272517094,35.5769230769,4,64.4230769231,95,45,0.4737,2.1111,5,1.66666666667,0,6.73012820513,67.3926495726,11.3461538462,9.62222222222,3,0,0.0,69,0.432692307692,69,13,0.464646464646,0.0,29.8247863248,11.1111111111,18.2692307692,0,30,81.5612,39.0433,60.3988632479,0.0,60,57.6923076923,0.000001,2,4.5,33.3333333333,1.92307692308,0.0,0.0,0,0.0,1.0,1,0.333333333333,1,0.010101010101,57.8947368421,3,0.0,0.0,22.2222222222,0.0,0.0,22.2222222222,11.1111111111,0.0,9,11.5555555556,66.6666666667,0,1,5.73399,12.8709,9.58280588604,43.2692307692,0,44.6734,0,0,57.3492,157,1,33,4.80769230769,0,0.961538461538,104,4.38461538462,1.50961538462,yes
13896,3745,6.73561151079,32.0143884892,12.1372190257,0.0,6.31526828705,0,12,7620,12.8274747475,17.037037037,0.0,5,10.9486524102,40.404040404,33,59.595959596,556,170,0.3058,3.2706,19,1.46153846154,1,11.7573089545,44.2489029536,11.8080808081,14.3338021566,19,2,0.153846153846,112,0.375084175084,101,19,0.113079019074,0.219978746015,48.8311383881,16.4556962025,30.0336700337,374,115,0,39.0433,32.4914142693,0.0,811,54.6127946128,0.000001,33,2.39393939394,35.4430379747,1.14478114478,0.0,0.0,0,0.0,1.10891089109,29,1.52631578947,1,0.0197547683924,67.9856115108,13,105.846153846,0.461538461538,11.3924050633,2.53164556962,0.0,21.5189873418,20.253164557,2.53164556962,79,18.7974683544,50.6329113924,0,1,0,12.8709,12.8018339798,42.5589225589,6,0.0,0.0,0,57.3492,2519,0,47,2.62626262626,0,1.0101010101,1485,5.13131313131,1.6962962963,yes
46699,3567,23.4671052632,33.5526315789,13.6403212334,0.0,5.47632828363,0,1,6619,13.6888174603,19.7619047619,0.0,20,11.4657626854,43.0952380952,17,56.9047619048,152,55,0.3618,2.7636,9,1.8,0,14.0428805621,31.1722833724,12.5952380952,16.1670569867,9,0,0.0,182,0.262698412698,68,4,0.0566801619433,0.0175298804781,50.4970075462,27.868852459,29.8412698413,1138,54,500,39.0433,26.6409494145,1.03174603175,622,49.3650793651,0.000001,18,3.38888888889,36.0655737705,0.793650793651,0.0,0.0,0,0.0,2.67647058824,4,0.444444444444,1,0.00323886639676,66.4473684211,5,227.6,0.8,16.393442623,0.0,0.0,18.0327868852,4.91803278689,1.6393442623,61,20.6557377049,37.7049180328,0,1,30,12.8709,14.0661202051,39.5238095238,4,179.5,0.0,0,57.3492,2304,0,27,2.30158730159,0,1.42857142857,1260,5.25317460317,1.82857142857,yes
